customer_id,billing_month,plan,mrr
58,2025-02-01,Plus,19.99
58,2025-03-01,Plus,19.99
58,2025-04-01,Plus,19.99
58,2025-05-01,Plus,19.99
58,2025-06-01,Plus,19.99
58,2025-07-01,Plus,19.99
58,2025-08-01,Plus,19.99
58,2025-09-01,Plus,19.99
58,2025-10-01,Plus,19.99
58,2025-11-01,Plus,19.99
58,2025-12-01,Plus,19.99
58,2026-01-01,Plus,19.99
58,2026-02-01,Plus,19.99
58,2026-03-01,Plus,19.99
58,2026-04-01,Plus,19.99
58,2026-05-01,Plus,19.99
58,2026-06-01,Plus,19.99
59,2024-09-01,Plus,19.99
59,2024-10-01,Plus,19.99
59,2024-11-01,Plus,19.99
59,2024-12-01,Plus,19.99
59,2025-01-01,Plus,19.99
59,2025-02-01,Plus,19.99
59,2025-03-01,Plus,19.99
60,2024-12-01,Basic,9.99
60,2025-01-01,Basic,9.99
60,2025-02-01,Basic,9.99
60,2025-03-01,Basic,9.99
60,2025-04-01,Basic,9.99
61,2026-01-01,Plus,19.99
62,2024-02-01,Plus,19.99
62,2024-03-01,Plus,19.99
62,2024-04-01,Plus,19.99
62,2024-05-01,Plus,19.99
62,2024-06-01,Plus,19.99
62,2024-07-01,Plus,19.99
62,2024-08-01,Plus,19.99
62,2024-09-01,Plus,19.99
62,2024-10-01,Plus,19.99
62,2024-11-01,Plus,19.99
62,2024-12-01,Plus,19.99
62,2025-01-01,Plus,19.99
62,2025-02-01,Plus,19.99
62,2025-03-01,Plus,19.99
62,2025-04-01,Plus,19.99
62,2025-05-01,Plus,19.99
62,2025-06-01,Plus,19.99
62,2025-07-01,Plus,19.99
62,2025-08-01,Plus,19.99
62,2025-09-01,Plus,19.99
62,2025-10-01,Plus,19.99
62,2025-11-01,Plus,19.99
62,2025-12-01,Plus,19.99
62,2026-01-01,Plus,19.99
62,2026-02-01,Plus,19.99
62,2026-03-01,Plus,19.99
62,2026-04-01,Plus,19.99
62,2026-05-01,Plus,19.99
62,2026-06-01,Plus,19.99
63,2024-06-01,Plus,19.99
63,2024-07-01,Plus,19.99
63,2024-08-01,Plus,19.99
63,2024-09-01,Plus,19.99
63,2024-10-01,Plus,19.99
63,2024-11-01,Plus,19.99
63,2024-12-01,Plus,19.99
63,2025-01-01,Plus,19.99
63,2025-02-01,Plus,19.99
63,2025-03-01,Plus,19.99
63,2025-04-01,Plus,19.99
63,2025-05-01,Plus,19.99
63,2025-06-01,Plus,19.99
63,2025-07-01,Plus,19.99
63,2025-08-01,Plus,19.99
63,2025-09-01,Plus,19.99
63,2025-10-01,Plus,19.99
63,2025-11-01,Plus,19.99
63,2025-12-01,Plus,19.99
63,2026-01-01,Plus,19.99
63,2026-02-01,Plus,19.99
63,2026-03-01,Plus,19.99
63,2026-04-01,Plus,19.99
63,2026-05-01,Plus,19.99
63,2026-06-01,Plus,19.99
64,2024-02-01,Plus,19.99
64,2024-03-01,Plus,19.99
64,2024-04-01,Plus,19.99
64,2024-05-01,Plus,19.99
64,2024-06-01,Plus,19.99
64,2024-07-01,Plus,19.99
64,2024-08-01,Plus,19.99
64,2024-09-01,Plus,19.99
64,2024-10-01,Plus,19.99
64,2024-11-01,Plus,19.99
64,2024-12-01,Plus,19.99
64,2025-01-01,Plus,19.99
64,2025-02-01,Plus,19.99
64,2025-03-01,Plus,19.99
64,2025-04-01,Plus,19.99
64,2025-05-01,Plus,19.99
64,2025-06-01,Plus,19.99
64,2025-07-01,Plus,19.99
64,2025-08-01,Plus,19.99
64,2025-09-01,Plus,19.99
64,2025-10-01,Plus,19.99
64,2025-11-01,Plus,19.99
64,2025-12-01,Plus,19.99
64,2026-01-01,Plus,19.99
64,2026-02-01,Plus,19.99
64,2026-03-01,Plus,19.99
64,2026-04-01,Plus,19.99
64,2026-05-01,Plus,19.99
64,2026-06-01,Plus,19.99
65,2024-12-01,Pro,39.99
65,2025-01-01,Pro,39.99
65,2025-02-01,Pro,39.99
65,2025-03-01,Pro,39.99
65,2025-04-01,Pro,39.99
65,2025-05-01,Pro,39.99
65,2025-06-01,Pro,39.99
65,2025-07-01,Pro,39.99
65,2025-08-01,Pro,39.99
65,2025-09-01,Pro,39.99
65,2025-10-01,Pro,39.99
65,2025-11-01,Pro,39.99
65,2025-12-01,Pro,39.99
65,2026-01-01,Pro,39.99
66,2024-04-01,Basic,9.99
66,2024-05-01,Basic,9.99
66,2024-06-01,Basic,9.99
66,2024-07-01,Basic,9.99
66,2024-08-01,Basic,9.99
66,2024-09-01,Basic,9.99
66,2024-10-01,Basic,9.99
66,2024-11-01,Basic,9.99
66,2024-12-01,Basic,9.99
66,2025-01-01,Basic,9.99
66,2025-02-01,Basic,9.99
66,2025-03-01,Basic,9.99
67,2025-01-01,Plus,19.99
67,2025-02-01,Plus,19.99
67,2025-03-01,Plus,19.99
67,2025-04-01,Plus,19.99
67,2025-05-01,Plus,19.99
67,2025-06-01,Plus,19.99
67,2025-07-01,Plus,19.99
67,2025-08-01,Plus,19.99
67,2025-09-01,Plus,19.99
67,2025-10-01,Plus,19.99
67,2025-11-01,Plus,19.99
67,2025-12-01,Plus,19.99
67,2026-01-01,Plus,19.99
67,2026-02-01,Plus,19.99
67,2026-03-01,Plus,19.99
67,2026-04-01,Plus,19.99
67,2026-05-01,Plus,19.99
67,2026-06-01,Plus,19.99
68,2024-08-01,Pro,39.99
68,2024-09-01,Pro,39.99
68,2024-10-01,Pro,39.99
68,2024-11-01,Pro,39.99
68,2024-12-01,Pro,39.99
68,2025-01-01,Pro,39.99
68,2025-02-01,Pro,39.99
68,2025-03-01,Pro,39.99
68,2025-04-01,Pro,39.99
68,2025-05-01,Pro,39.99
68,2025-06-01,Pro,39.99
68,2025-07-01,Pro,39.99
68,2025-08-01,Pro,39.99
68,2025-09-01,Pro,39.99
68,2025-10-01,Pro,39.99
68,2025-11-01,Pro,39.99
68,2025-12-01,Pro,39.99
68,2026-01-01,Pro,39.99
68,2026-02-01,Pro,39.99
68,2026-03-01,Pro,39.99
68,2026-04-01,Pro,39.99
68,2026-05-01,Pro,39.99
68,2026-06-01,Pro,39.99
69,2024-02-01,Basic,9.99
69,2024-03-01,Basic,9.99
69,2024-04-01,Basic,9.99
69,2024-05-01,Basic,9.99
69,2024-06-01,Basic,9.99
69,2024-07-01,Basic,9.99
69,2024-08-01,Basic,9.99
69,2024-09-01,Basic,9.99
69,2024-10-01,Basic,9.99
69,2024-11-01,Basic,9.99
69,2024-12-01,Basic,9.99
69,2025-01-01,Basic,9.99
69,2025-02-01,Basic,9.99
69,2025-03-01,Basic,9.99
69,2025-04-01,Basic,9.99
69,2025-05-01,Basic,9.99
69,2025-06-01,Basic,9.99
69,2025-07-01,Basic,9.99
69,2025-08-01,Basic,9.99
69,2025-09-01,Basic,9.99
69,2025-10-01,Basic,9.99
69,2025-11-01,Basic,9.99
69,2025-12-01,Basic,9.99
69,2026-01-01,Basic,9.99
70,2025-07-01,Plus,19.99
70,2025-08-01,Plus,19.99
70,2025-09-01,Plus,19.99
70,2025-10-01,Plus,19.99
70,2025-11-01,Plus,19.99
70,2025-12-01,Plus,19.99
70,2026-01-01,Plus,19.99
70,2026-02-01,Plus,19.99
70,2026-03-01,Plus,19.99
70,2026-04-01,Plus,19.99
70,2026-05-01,Plus,19.99
70,2026-06-01,Plus,19.99
71,2024-05-01,Basic,9.99
71,2024-06-01,Basic,9.99
71,2024-07-01,Basic,9.99
72,2024-11-01,Plus,19.99
72,2024-12-01,Plus,19.99
72,2025-01-01,Plus,19.99
72,2025-02-01,Plus,19.99
72,2025-03-01,Plus,19.99
72,2025-04-01,Plus,19.99
72,2025-05-01,Plus,19.99
72,2025-06-01,Plus,19.99
72,2025-07-01,Plus,19.99
72,2025-08-01,Plus,19.99
72,2025-09-01,Plus,19.99
72,2025-10-01,Plus,19.99
72,2025-11-01,Plus,19.99
72,2025-12-01,Plus,19.99
72,2026-01-01,Plus,19.99
72,2026-02-01,Plus,19.99
72,2026-03-01,Plus,19.99
72,2026-04-01,Plus,19.99
72,2026-05-01,Plus,19.99
72,2026-06-01,Plus,19.99
73,2025-10-01,Plus,19.99
73,2025-11-01,Plus,19.99
74,2024-03-01,Basic,9.99
74,2024-04-01,Basic,9.99
74,2024-05-01,Basic,9.99
74,2024-06-01,Basic,9.99
74,2024-07-01,Basic,9.99
74,2024-08-01,Basic,9.99
74,2024-09-01,Basic,9.99
74,2024-10-01,Basic,9.99
74,2024-11-01,Basic,9.99
74,2024-12-01,Basic,9.99
74,2025-01-01,Basic,9.99
74,2025-02-01,Basic,9.99
74,2025-03-01,Basic,9.99
74,2025-04-01,Basic,9.99
74,2025-05-01,Basic,9.99
74,2025-06-01,Basic,9.99
74,2025-07-01,Basic,9.99
74,2025-08-01,Basic,9.99
74,2025-09-01,Basic,9.99
74,2025-10-01,Basic,9.99
74,2025-11-01,Basic,9.99
74,2025-12-01,Basic,9.99
74,2026-01-01,Basic,9.99
74,2026-02-01,Basic,9.99
74,2026-03-01,Basic,9.99
74,2026-04-01,Basic,9.99
74,2026-05-01,Basic,9.99
74,2026-06-01,Basic,9.99
75,2024-04-01,Basic,9.99
75,2024-05-01,Basic,9.99
75,2024-06-01,Basic,9.99
75,2024-07-01,Basic,9.99
75,2024-08-01,Basic,9.99
75,2024-09-01,Basic,9.99
75,2024-10-01,Basic,9.99
75,2024-11-01,Basic,9.99
75,2024-12-01,Basic,9.99
75,2025-01-01,Basic,9.99
75,2025-02-01,Basic,9.99
75,2025-03-01,Basic,9.99
75,2025-04-01,Basic,9.99
76,2026-05-01,Basic,9.99
76,2026-06-01,Basic,9.99
77,2024-03-01,Pro,39.99
77,2024-04-01,Pro,39.99
77,2024-05-01,Pro,39.99
77,2024-06-01,Pro,39.99
77,2024-07-01,Pro,39.99
77,2024-08-01,Pro,39.99
77,2024-09-01,Pro,39.99
77,2024-10-01,Pro,39.99
77,2024-11-01,Pro,39.99
77,2024-12-01,Pro,39.99
77,2025-01-01,Pro,39.99
77,2025-02-01,Pro,39.99
77,2025-03-01,Pro,39.99
77,2025-04-01,Pro,39.99
77,2025-05-01,Pro,39.99
77,2025-06-01,Pro,39.99
77,2025-07-01,Pro,39.99
77,2025-08-01,Pro,39.99
77,2025-09-01,Pro,39.99
77,2025-10-01,Pro,39.99
77,2025-11-01,Pro,39.99
77,2025-12-01,Pro,39.99
77,2026-01-01,Pro,39.99
77,2026-02-01,Pro,39.99
77,2026-03-01,Pro,39.99
77,2026-04-01,Pro,39.99
77,2026-05-01,Pro,39.99
77,2026-06-01,Pro,39.99
78,2024-09-01,Plus,19.99
78,2024-10-01,Plus,19.99
78,2024-11-01,Plus,19.99
78,2024-12-01,Plus,19.99
79,2024-03-01,Basic,9.99
79,2024-04-01,Basic,9.99
80,2024-10-01,Basic,9.99
80,2024-11-01,Basic,9.99
80,2024-12-01,Basic,9.99
80,2025-01-01,Basic,9.99
80,2025-02-01,Basic,9.99
80,2025-03-01,Basic,9.99
80,2025-04-01,Basic,9.99
80,2025-05-01,Basic,9.99
80,2025-06-01,Basic,9.99
80,2025-07-01,Basic,9.99
80,2025-08-01,Basic,9.99
80,2025-09-01,Basic,9.99
80,2025-10-01,Basic,9.99
80,2025-11-01,Basic,9.99
81,2024-03-01,Plus,19.99
81,2024-04-01,Plus,19.99
81,2024-05-01,Plus,19.99
82,2024-10-01,Basic,9.99
82,2024-11-01,Basic,9.99
82,2024-12-01,Basic,9.99
82,2025-01-01,Basic,9.99
82,2025-02-01,Basic,9.99
82,2025-03-01,Basic,9.99
82,2025-04-01,Basic,9.99
82,2025-05-01,Basic,9.99
82,2025-06-01,Basic,9.99
82,2025-07-01,Basic,9.99
82,2025-08-01,Basic,9.99
82,2025-09-01,Basic,9.99
82,2025-10-01,Basic,9.99
82,2025-11-01,Basic,9.99
82,2025-12-01,Basic,9.99
82,2026-01-01,Basic,9.99
82,2026-02-01,Basic,9.99
82,2026-03-01,Basic,9.99
82,2026-04-01,Basic,9.99
82,2026-05-01,Basic,9.99
82,2026-06-01,Basic,9.99
83,2024-02-01,Plus,19.99
83,2024-03-01,Plus,19.99
83,2024-04-01,Plus,19.99
83,2024-05-01,Plus,19.99
83,2024-06-01,Plus,19.99
83,2024-07-01,Plus,19.99
83,2024-08-01,Plus,19.99
83,2024-09-01,Plus,19.99
83,2024-10-01,Plus,19.99
83,2024-11-01,Plus,19.99
83,2024-12-01,Plus,19.99
83,2025-01-01,Plus,19.99
83,2025-02-01,Plus,19.99
83,2025-03-01,Plus,19.99
83,2025-04-01,Plus,19.99
83,2025-05-01,Plus,19.99
83,2025-06-01,Plus,19.99
83,2025-07-01,Plus,19.99
83,2025-08-01,Plus,19.99
83,2025-09-01,Plus,19.99
83,2025-10-01,Plus,19.99
83,2025-11-01,Plus,19.99
83,2025-12-01,Plus,19.99
83,2026-01-01,Plus,19.99
83,2026-02-01,Plus,19.99
83,2026-03-01,Plus,19.99
83,2026-04-01,Plus,19.99
83,2026-05-01,Plus,19.99
83,2026-06-01,Plus,19.99
84,2025-10-01,Basic,9.99
84,2025-11-01,Basic,9.99
84,2025-12-01,Basic,9.99
84,2026-01-01,Basic,9.99
84,2026-02-01,Basic,9.99
85,2025-01-01,Basic,9.99
85,2025-02-01,Basic,9.99
85,2025-03-01,Basic,9.99
85,2025-04-01,Basic,9.99
85,2025-05-01,Basic,9.99
85,2025-06-01,Basic,9.99
85,2025-07-01,Basic,9.99
85,2025-08-01,Basic,9.99
85,2025-09-01,Basic,9.99
85,2025-10-01,Basic,9.99
85,2025-11-01,Basic,9.99
86,2025-03-01,Basic,9.99
87,2024-06-01,Plus,19.99
87,2024-07-01,Plus,19.99
87,2024-08-01,Plus,19.99
87,2024-09-01,Plus,19.99
87,2024-10-01,Plus,19.99
87,2024-11-01,Plus,19.99
87,2024-12-01,Plus,19.99
87,2025-01-01,Plus,19.99
87,2025-02-01,Plus,19.99
87,2025-03-01,Plus,19.99
87,2025-04-01,Plus,19.99
87,2025-05-01,Plus,19.99
87,2025-06-01,Plus,19.99
88,2026-03-01,Basic,9.99
88,2026-04-01,Basic,9.99
88,2026-05-01,Basic,9.99
88,2026-06-01,Basic,9.99
89,2026-05-01,Basic,9.99
89,2026-06-01,Basic,9.99
90,2024-03-01,Pro,39.99
90,2024-04-01,Pro,39.99
90,2024-05-01,Pro,39.99
90,2024-06-01,Pro,39.99
90,2024-07-01,Pro,39.99
90,2024-08-01,Pro,39.99
90,2024-09-01,Pro,39.99
90,2024-10-01,Pro,39.99
90,2024-11-01,Pro,39.99
90,2024-12-01,Pro,39.99
90,2025-01-01,Pro,39.99
90,2025-02-01,Pro,39.99
90,2025-03-01,Pro,39.99
90,2025-04-01,Pro,39.99
90,2025-05-01,Pro,39.99
90,2025-06-01,Pro,39.99
90,2025-07-01,Pro,39.99
90,2025-08-01,Pro,39.99
90,2025-09-01,Pro,39.99
90,2025-10-01,Pro,39.99
90,2025-11-01,Pro,39.99
90,2025-12-01,Pro,39.99
90,2026-01-01,Pro,39.99
90,2026-02-01,Pro,39.99
90,2026-03-01,Pro,39.99
90,2026-04-01,Pro,39.99
91,2024-05-01,Basic,9.99
91,2024-06-01,Basic,9.99
91,2024-07-01,Basic,9.99
91,2024-08-01,Basic,9.99
91,2024-09-01,Basic,9.99
91,2024-10-01,Basic,9.99
91,2024-11-01,Basic,9.99
91,2024-12-01,Basic,9.99
91,2025-01-01,Basic,9.99
91,2025-02-01,Basic,9.99
91,2025-03-01,Basic,9.99
91,2025-04-01,Basic,9.99
91,2025-05-01,Basic,9.99
91,2025-06-01,Basic,9.99
91,2025-07-01,Basic,9.99
91,2025-08-01,Basic,9.99
91,2025-09-01,Basic,9.99
91,2025-10-01,Basic,9.99
91,2025-11-01,Basic,9.99
91,2025-12-01,Basic,9.99
91,2026-01-01,Basic,9.99
91,2026-02-01,Basic,9.99
91,2026-03-01,Basic,9.99
91,2026-04-01,Basic,9.99
91,2026-05-01,Basic,9.99
91,2026-06-01,Basic,9.99
92,2024-10-01,Basic,9.99
92,2024-11-01,Basic,9.99
92,2024-12-01,Basic,9.99
92,2025-01-01,Basic,9.99
92,2025-02-01,Basic,9.99
92,2025-03-01,Basic,9.99
92,2025-04-01,Basic,9.99
92,2025-05-01,Basic,9.99
93,2024-04-01,Plus,19.99
93,2024-05-01,Plus,19.99
93,2024-06-01,Plus,19.99
93,2024-07-01,Plus,19.99
93,2024-08-01,Plus,19.99
93,2024-09-01,Plus,19.99
93,2024-10-01,Plus,19.99
93,2024-11-01,Plus,19.99
93,2024-12-01,Plus,19.99
93,2025-01-01,Plus,19.99
93,2025-02-01,Plus,19.99
93,2025-03-01,Plus,19.99
93,2025-04-01,Plus,19.99
93,2025-05-01,Plus,19.99
93,2025-06-01,Plus,19.99
93,2025-07-01,Plus,19.99
93,2025-08-01,Plus,19.99
93,2025-09-01,Plus,19.99
93,2025-10-01,Plus,19.99
93,2025-11-01,Plus,19.99
93,2025-12-01,Plus,19.99
93,2026-01-01,Plus,19.99
93,2026-02-01,Plus,19.99
93,2026-03-01,Plus,19.99
93,2026-04-01,Plus,19.99
93,2026-05-01,Plus,19.99
93,2026-06-01,Plus,19.99
94,2024-09-01,Basic,9.99
94,2024-10-01,Basic,9.99
94,2024-11-01,Basic,9.99
94,2024-12-01,Basic,9.99
94,2025-01-01,Basic,9.99
94,2025-02-01,Basic,9.99
94,2025-03-01,Basic,9.99
94,2025-04-01,Basic,9.99
94,2025-05-01,Basic,9.99
94,2025-06-01,Basic,9.99
94,2025-07-01,Basic,9.99
94,2025-08-01,Basic,9.99
94,2025-09-01,Basic,9.99
94,2025-10-01,Basic,9.99
94,2025-11-01,Basic,9.99
94,2025-12-01,Basic,9.99
94,2026-01-01,Basic,9.99
94,2026-02-01,Basic,9.99
94,2026-03-01,Basic,9.99
94,2026-04-01,Basic,9.99
94,2026-05-01,Basic,9.99
94,2026-06-01,Basic,9.99
95,2024-10-01,Pro,39.99
95,2024-11-01,Pro,39.99
95,2024-12-01,Pro,39.99
95,2025-01-01,Pro,39.99
95,2025-02-01,Pro,39.99
95,2025-03-01,Pro,39.99
95,2025-04-01,Pro,39.99
95,2025-05-01,Pro,39.99
95,2025-06-01,Pro,39.99
95,2025-07-01,Pro,39.99
95,2025-08-01,Pro,39.99
95,2025-09-01,Pro,39.99
95,2025-10-01,Pro,39.99
95,2025-11-01,Pro,39.99
95,2025-12-01,Pro,39.99
95,2026-01-01,Pro,39.99
95,2026-02-01,Pro,39.99
95,2026-03-01,Pro,39.99
95,2026-04-01,Pro,39.99
95,2026-05-01,Pro,39.99
95,2026-06-01,Pro,39.99
96,2024-03-01,Basic,9.99
96,2024-04-01,Basic,9.99
96,2024-05-01,Basic,9.99
96,2024-06-01,Basic,9.99
96,2024-07-01,Basic,9.99
96,2024-08-01,Basic,9.99
96,2024-09-01,Basic,9.99
96,2024-10-01,Basic,9.99
96,2024-11-01,Basic,9.99
96,2024-12-01,Basic,9.99
96,2025-01-01,Basic,9.99
96,2025-02-01,Basic,9.99
96,2025-03-01,Basic,9.99
96,2025-04-01,Basic,9.99
96,2025-05-01,Basic,9.99
96,2025-06-01,Basic,9.99
96,2025-07-01,Basic,9.99
96,2025-08-01,Basic,9.99
96,2025-09-01,Basic,9.99
96,2025-10-01,Basic,9.99
97,2024-05-01,Plus,19.99
97,2024-06-01,Plus,19.99
97,2024-07-01,Plus,19.99
97,2024-08-01,Plus,19.99
97,2024-09-01,Plus,19.99
97,2024-10-01,Plus,19.99
97,2024-11-01,Plus,19.99
97,2024-12-01,Plus,19.99
97,2025-01-01,Plus,19.99
97,2025-02-01,Plus,19.99
97,2025-03-01,Plus,19.99
97,2025-04-01,Plus,19.99
97,2025-05-01,Plus,19.99
97,2025-06-01,Plus,19.99
97,2025-07-01,Plus,19.99
97,2025-08-01,Plus,19.99
97,2025-09-01,Plus,19.99
97,2025-10-01,Plus,19.99
97,2025-11-01,Plus,19.99
97,2025-12-01,Plus,19.99
97,2026-01-01,Plus,19.99
97,2026-02-01,Plus,19.99
97,2026-03-01,Plus,19.99
97,2026-04-01,Plus,19.99
97,2026-05-01,Plus,19.99
97,2026-06-01,Plus,19.99
98,2024-06-01,Plus,19.99
98,2024-07-01,Plus,19.99
98,2024-08-01,Plus,19.99
98,2024-09-01,Plus,19.99
98,2024-10-01,Plus,19.99
98,2024-11-01,Plus,19.99
98,2024-12-01,Plus,19.99
98,2025-01-01,Plus,19.99
98,2025-02-01,Plus,19.99
98,2025-03-01,Plus,19.99
98,2025-04-01,Plus,19.99
98,2025-05-01,Plus,19.99
98,2025-06-01,Plus,19.99
98,2025-07-01,Plus,19.99
98,2025-08-01,Plus,19.99
98,2025-09-01,Plus,19.99
99,2025-02-01,Pro,39.99
99,2025-03-01,Pro,39.99
99,2025-04-01,Pro,39.99
99,2025-05-01,Pro,39.99
99,2025-06-01,Pro,39.99
99,2025-07-01,Pro,39.99
99,2025-08-01,Pro,39.99
99,2025-09-01,Pro,39.99
99,2025-10-01,Pro,39.99
99,2025-11-01,Pro,39.99
99,2025-12-01,Pro,39.99
99,2026-01-01,Pro,39.99
99,2026-02-01,Pro,39.99
99,2026-03-01,Pro,39.99
99,2026-04-01,Pro,39.99
99,2026-05-01,Pro,39.99
99,2026-06-01,Pro,39.99
100,2024-07-01,Plus,19.99
100,2024-08-01,Plus,19.99
100,2024-09-01,Plus,19.99
100,2024-10-01,Plus,19.99
100,2024-11-01,Plus,19.99
100,2024-12-01,Plus,19.99
100,2025-01-01,Plus,19.99
100,2025-02-01,Plus,19.99
100,2025-03-01,Plus,19.99
100,2025-04-01,Plus,19.99
100,2025-05-01,Plus,19.99
100,2025-06-01,Plus,19.99
100,2025-07-01,Plus,19.99
100,2025-08-01,Plus,19.99
100,2025-09-01,Plus,19.99
100,2025-10-01,Plus,19.99
100,2025-11-01,Plus,19.99
100,2025-12-01,Plus,19.99
100,2026-01-01,Plus,19.99
100,2026-02-01,Plus,19.99
100,2026-03-01,Plus,19.99
100,2026-04-01,Plus,19.99
101,2024-09-01,Plus,19.99
101,2024-10-01,Plus,19.99
101,2024-11-01,Plus,19.99
101,2024-12-01,Plus,19.99
102,2025-04-01,Plus,19.99
102,2025-05-01,Plus,19.99
102,2025-06-01,Plus,19.99
102,2025-07-01,Plus,19.99
102,2025-08-01,Plus,19.99
102,2025-09-01,Plus,19.99
102,2025-10-01,Plus,19.99
102,2025-11-01,Plus,19.99
102,2025-12-01,Plus,19.99
102,2026-01-01,Plus,19.99
102,2026-02-01,Plus,19.99
102,2026-03-01,Plus,19.99
102,2026-04-01,Plus,19.99
102,2026-05-01,Plus,19.99
102,2026-06-01,Plus,19.99
103,2024-04-01,Basic,9.99
103,2024-05-01,Basic,9.99
103,2024-06-01,Basic,9.99
103,2024-07-01,Basic,9.99
103,2024-08-01,Basic,9.99
103,2024-09-01,Basic,9.99
103,2024-10-01,Basic,9.99
103,2024-11-01,Basic,9.99
103,2024-12-01,Basic,9.99
103,2025-01-01,Basic,9.99
103,2025-02-01,Basic,9.99
103,2025-03-01,Basic,9.99
103,2025-04-01,Basic,9.99
103,2025-05-01,Basic,9.99
103,2025-06-01,Basic,9.99
103,2025-07-01,Basic,9.99
103,2025-08-01,Basic,9.99
103,2025-09-01,Basic,9.99
103,2025-10-01,Basic,9.99
103,2025-11-01,Basic,9.99
103,2025-12-01,Basic,9.99
103,2026-01-01,Basic,9.99
103,2026-02-01,Basic,9.99
103,2026-03-01,Basic,9.99
103,2026-04-01,Basic,9.99
103,2026-05-01,Basic,9.99
103,2026-06-01,Basic,9.99
104,2024-12-01,Basic,9.99
104,2025-01-01,Basic,9.99
104,2025-02-01,Basic,9.99
105,2024-07-01,Basic,9.99
105,2024-08-01,Basic,9.99
105,2024-09-01,Basic,9.99
105,2024-10-01,Basic,9.99
105,2024-11-01,Basic,9.99
105,2024-12-01,Basic,9.99
105,2025-01-01,Basic,9.99
105,2025-02-01,Basic,9.99
105,2025-03-01,Basic,9.99
105,2025-04-01,Basic,9.99
105,2025-05-01,Basic,9.99
105,2025-06-01,Basic,9.99
105,2025-07-01,Basic,9.99
105,2025-08-01,Basic,9.99
105,2025-09-01,Basic,9.99
105,2025-10-01,Basic,9.99
105,2025-11-01,Basic,9.99
105,2025-12-01,Basic,9.99
105,2026-01-01,Basic,9.99
105,2026-02-01,Basic,9.99
105,2026-03-01,Basic,9.99
106,2025-06-01,Plus,19.99
106,2025-07-01,Plus,19.99
106,2025-08-01,Plus,19.99
106,2025-09-01,Plus,19.99
106,2025-10-01,Plus,19.99
106,2025-11-01,Plus,19.99
106,2025-12-01,Plus,19.99
106,2026-01-01,Plus,19.99
106,2026-02-01,Plus,19.99
106,2026-03-01,Plus,19.99
106,2026-04-01,Plus,19.99
106,2026-05-01,Plus,19.99
106,2026-06-01,Plus,19.99
107,2024-09-01,Basic,9.99
107,2024-10-01,Basic,9.99
107,2024-11-01,Basic,9.99
107,2024-12-01,Basic,9.99
107,2025-01-01,Basic,9.99
107,2025-02-01,Basic,9.99
107,2025-03-01,Basic,9.99
107,2025-04-01,Basic,9.99
107,2025-05-01,Basic,9.99
107,2025-06-01,Basic,9.99
107,2025-07-01,Basic,9.99
107,2025-08-01,Basic,9.99
107,2025-09-01,Basic,9.99
107,2025-10-01,Basic,9.99
107,2025-11-01,Basic,9.99
107,2025-12-01,Basic,9.99
107,2026-01-01,Basic,9.99
107,2026-02-01,Basic,9.99
107,2026-03-01,Basic,9.99
107,2026-04-01,Basic,9.99
107,2026-05-01,Basic,9.99
107,2026-06-01,Basic,9.99
108,2024-05-01,Plus,19.99
108,2024-06-01,Plus,19.99
108,2024-07-01,Plus,19.99
108,2024-08-01,Plus,19.99
108,2024-09-01,Plus,19.99
108,2024-10-01,Plus,19.99
108,2024-11-01,Plus,19.99
108,2024-12-01,Plus,19.99
108,2025-01-01,Plus,19.99
108,2025-02-01,Plus,19.99
108,2025-03-01,Plus,19.99
108,2025-04-01,Plus,19.99
108,2025-05-01,Plus,19.99
108,2025-06-01,Plus,19.99
108,2025-07-01,Plus,19.99
108,2025-08-01,Plus,19.99
108,2025-09-01,Plus,19.99
108,2025-10-01,Plus,19.99
108,2025-11-01,Plus,19.99
108,2025-12-01,Plus,19.99
108,2026-01-01,Plus,19.99
108,2026-02-01,Plus,19.99
108,2026-03-01,Plus,19.99
108,2026-04-01,Plus,19.99
108,2026-05-01,Plus,19.99
108,2026-06-01,Plus,19.99
109,2024-02-01,Basic,9.99
109,2024-03-01,Basic,9.99
109,2024-04-01,Basic,9.99
109,2024-05-01,Basic,9.99
109,2024-06-01,Basic,9.99
109,2024-07-01,Basic,9.99
109,2024-08-01,Basic,9.99
109,2024-09-01,Basic,9.99
109,2024-10-01,Basic,9.99
109,2024-11-01,Basic,9.99
109,2024-12-01,Basic,9.99
109,2025-01-01,Basic,9.99
109,2025-02-01,Basic,9.99
109,2025-03-01,Basic,9.99
109,2025-04-01,Basic,9.99
109,2025-05-01,Basic,9.99
109,2025-06-01,Basic,9.99
109,2025-07-01,Basic,9.99
109,2025-08-01,Basic,9.99
109,2025-09-01,Basic,9.99
109,2025-10-01,Basic,9.99
109,2025-11-01,Basic,9.99
109,2025-12-01,Basic,9.99
109,2026-01-01,Basic,9.99
109,2026-02-01,Basic,9.99
109,2026-03-01,Basic,9.99
109,2026-04-01,Basic,9.99
109,2026-05-01,Basic,9.99
109,2026-06-01,Basic,9.99
110,2025-05-01,Plus,19.99
110,2025-06-01,Plus,19.99
110,2025-07-01,Plus,19.99
110,2025-08-01,Plus,19.99
110,2025-09-01,Plus,19.99
110,2025-10-01,Plus,19.99
110,2025-11-01,Plus,19.99
110,2025-12-01,Plus,19.99
110,2026-01-01,Plus,19.99
110,2026-02-01,Plus,19.99
